WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5000
Press CTRL+C to quit
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 288-462-665
127.0.0.1 - - [24/Jun/2026 16:00:29] "GET /api/health HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:12] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:12] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:20] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:20] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:20] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:20] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:28] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:28] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:28] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:28] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:47:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:42] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:42] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:42] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:42] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:48] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:48] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:48] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:48] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:56] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:56] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:56] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:48:56] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:04] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:04] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:04] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:04] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:12] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:12] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:12] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:12] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:20] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:20] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:20] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:20] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:28] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:28] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:28] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:28] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:36] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:36] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:36] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:36] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:44] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:44] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:44] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:44] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:49:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:30] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:30] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:30] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:30] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:31] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:31] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:31] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:31] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:39] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:39] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:39] "GET /api/charts?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:39] "GET /api/prediction?mission_id=11 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:40] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:40] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:40] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:40] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:48] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:48] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:48] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:48] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:56] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:56] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:56] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:50:56] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:04] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:04] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:04] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:04] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:12] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:12] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:12] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:12] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:20] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:20] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:20] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:20] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:28] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:28] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:28] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:28] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:36] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:36] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:36] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:36] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:44] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:44] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:44] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:44] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:51:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:00] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:00] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:00] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:00] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:52:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:53:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:54:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:55:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:51] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:51] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:51] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:51] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:56] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:56] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:56] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:56:56] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:04] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:04] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:04] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:04] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:12] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:12] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:12] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:12] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:20] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:20] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:20] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
